route_label,route_index,route_option_id,distance_km,optimized_route_time_min,optimized_route_cost,traffic_density_index,estimated_co2_kgco2e,delivery_efficiency_score,route_reliability_index,time_score,cost_score,co2_score,reliability_score,traffic_score,efficiency_score,delivery_option_score,score_rank,score_category
Route option 542,541,542,38.53968070698373,217.04,1492.62,0.4994447947250597,26.97712992893354,0.0046,0.781,46.13924208738228,55.151424997874955,23.221365169508047,80.60708263069141,62.87914789736917,0.12180267965895251,48.4788961592866,794,Average
Route option 345,344,345,47.14455986932733,121.78,1277.86,0.4411134366130874,33.00040098170205,0.0326,0.705,69.93579975518973,61.671078675425925,5.621830595127244,67.79089376053963,70.20969475369388,2.3954526999593995,48.425754197380236,795,Average
Route option 237,236,237,44.72282240884296,71.9,944.67,0.6379251248009803,31.305225387955787,0.0549,0.605,82.39614298918339,71.7860135274617,10.57500325005383,50.9274873524452,45.476217789823934,4.206252537555827,48.423613992191704,796,Average
Route option 452,451,452,48.35445190745397,220.37,1146.2,0.4028925021108513,33.8473051104799,0.0136,0.831,45.30738677524918,65.6679943170089,3.1472418932356505,89.03878583473862,75.01294913229633,0.8526187576126675,48.33356970981852,797,Average
Route option 863,862,863,47.57249935818949,91.55,972.92,0.578260499917042,33.29995144452319,0.0324,0.659,77.48744722839798,70.92840402666634,4.746567190740152,60.0337268128162,52.97431731181975,2.379212342671539,48.29294975957669,798,Average
Route option 530,529,530,49.893221928416935,77.22,737.77,0.5913839201636903,34.924418309779014,0.0128,0.637,81.06717294097075,78.06705443771175,0.0,56.32377740303542,51.325086946762454,0.7876573284612263,48.26349251744289,799,Average
Route option 395,394,395,44.61475472400661,131.82,1129.82,0.3560870560193681,31.229579821581883,0.0151,0.62,67.42774349878844,66.16525603817806,10.79603377468616,53.45699831365936,80.89502571700687,0.9744214372716201,48.247231657360985,800,Average
Route option 325,324,325,41.36572882684344,126.1,1061.19,0.7471013929306451,28.955316201272286,0.0079,0.692,68.85663610701705,68.24871586258818,17.441257087108376,65.59865092748734,31.755951795212816,0.3897685749086481,48.09619845946232,801,Average
Route option 907,906,907,48.68082998564431,83.93,1038.27,0.4089961059628659,34.07576428968895,0.0353,0.605,79.39097199670255,68.94451797792377,2.4797017496659564,50.9274873524452,74.24590451893846,2.614697523345514,48.02784623089192,802,Average
Route option 262,261,262,30.49424811974145,176.32,649.22,0.6854612508708664,21.34546209310788,0.0226,0.49,56.311358697009815,80.75524280215176,39.67666527467023,31.534569983136596,39.50231608750892,1.5834348355663825,47.668803965656394,803,Average
Route option 42,41,42,28.49991662584372,80.58,613.22,0.8706823232392129,19.949463505540603,0.0245,0.378,80.22782343683646,81.8481257058202,43.755665736783634,12.64755480607083,16.225440771688117,1.7377182298010563,47.59304721260027,804,Average
Route option 621,620,621,39.65769111702435,100.23,473.84,0.9474158331711016,27.75971845951523,0.0099,0.579,75.31912767605105,86.07940401452319,20.934701696982483,46.54300168634064,6.582281273735066,0.5521721477872514,47.507818834391465,805,Average
Route option 732,731,732,24.216681591499384,132.08,962.97,0.8819443340552953,16.951270839748002,0.015,0.453,67.36279383477803,71.23046471809693,52.51615401964421,25.29510961214166,14.810135168392332,0.9663012586276899,47.436040717685,806,Average
Route option 697,696,697,34.19957110548871,147.45,671.48,0.8522836990844491,23.939126020299014,0.0269,0.557,63.523269466163725,80.07947687338344,32.09817884080079,42.83305227655988,18.537610088910323,1.93260251725538,47.26209556817541,807,Average
Route option 510,509,510,44.76142005457533,137.03,714.0,0.5140702002888891,31.332243092430033,0.0217,0.581,66.12625215458021,78.78866073271728,10.496059596373104,46.880269814502526,61.041161876666564,1.5103532277710112,47.162685288508484,808,Average
Route option 622,621,622,44.701735095726,88.45,1014.82,0.6181845424454837,31.29046462254796,0.0335,0.599,78.26184706852189,69.65640975823001,10.618133070854432,49.915682967959526,47.9570320312877,2.4685343077547715,47.140451145172406,809,Average
Route option 3,2,3,45.4064744455308,85.49,550.14,0.6447296136594562,31.783770344260155,0.0462,0.529,79.0012740126402,83.76309941591481,9.176731707881883,38.111298482293435,44.62109241601304,3.499796995533902,47.106416400518164,810,Average
Route option 430,429,430,44.53177994312538,272.17,1122.33,0.3996997635284667,31.1714988670022,0.0073,0.808,32.367415253178784,66.39263639785796,10.965741855110059,85.16020236087692,75.41418305750753,0.3410475030450671,47.08395694706325,811,Average
Route option 228,227,228,30.31951673059018,57.26,748.06,0.9048032678517663,21.22315305210582,0.0172,0.393,86.05330868576854,77.75467207441318,40.03404288179049,15.177065767284997,11.937435291269763,1.1449451887941535,47.056510814507654,812,Average
Route option 614,613,614,37.3042987514515,251.36,868.32,0.5321308692832832,26.11238328560668,0.0079,0.669,37.565886438010544,74.10383601899187,25.7480883260752,61.720067453625646,58.771463645642456,0.3897685749086481,47.0116148569541,813,Average
Route option 378,377,378,39.66027283611887,129.91,1181.27,0.5453281713150268,27.76152561956885,0.0306,0.583,67.90487372286479,64.60334422168522,20.929421314352105,47.217537942664414,57.11294849955144,2.233049127080796,47.00045381234009,814,Average
Route option 948,947,948,25.935637223961734,52.35,656.03,0.9928452069912695,18.15451094418939,0.0562,0.329,87.27985810996476,80.54850578620783,49.00037901402425,4.384485666104557,0.8731367548818298,4.311814859926919,46.995569084446025,815,Average
Route option 854,853,854,45.99371524709642,180.15,1541.13,0.2700604587329398,32.19482905343457,0.0055,0.718,55.354600184856736,53.67876528518172,7.975649787304824,69.98313659359191,91.70605468512727,0.194884287454324,46.97756254243772,816,Average
Route option 371,370,371,32.962290781005045,110.71,1042.38,0.6217187053002118,23.073050550554388,0.0269,0.452,72.70115660363219,68.81974717975494,34.62878472591825,25.12647554806071,47.512891053895494,1.93260251725538,46.834591279021446,817,Average
Route option 927,926,927,40.52798246504222,70.01,549.16,0.8030244808691323,28.368907802571997,0.0563,0.479,82.86827708525892,83.79285011718135,19.154697308744982,29.679595278246207,24.728054112863017,4.31993503857085,46.74562098653839,818,Average
Route option 984,983,984,41.039278958763674,77.55,851.0,0.6267827807250341,28.72680677034503,0.0127,0.489,80.98473682895757,74.62963412709014,18.10894406233222,31.365935919055648,46.8764847814003,0.779537149817296,46.64992272623462,819,Average
Route option 591,590,591,41.30420492482564,132.83,770.63,0.7121550948296256,28.912250502023554,0.0299,0.59,67.17543903474807,77.06949520952993,17.56709174675723,48.397976391231026,36.14768008641534,2.176207876573285,46.64393346626131,820,Average
Route option 556,555,556,47.80064515729337,132.03,1319.26,0.4366581748654905,33.45964967637829,0.0075,0.685,67.37528415478006,60.414263336207206,4.279941244742004,64.41821247892075,70.76959094084002,0.3572878603329273,46.60636079226776,821,Average
Route option 118,117,118,31.1496032284203,120.81,570.29,0.8461914345605717,21.80419967453304,0.0246,0.43,70.1781119632285,83.15138856844483,38.33626935787863,21.416526138279934,19.303229680137402,1.745838408444986,46.5508875618963,822,Average
Route option 501,500,501,41.54842718320885,89.54,620.56,0.7405152510919109,29.083201985665387,0.0221,0.511,77.98955809247833,81.62529902490559,17.067584664884627,35.075885328836435,32.583637330299524,1.542833942346732,46.54055008561252,823,Average
Route option 712,711,712,26.380065857916367,197.96,1615.49,0.8303447507502135,18.46560353194298,0.0201,0.654,50.90554820014489,51.42135493193768,48.09139040865735,59.190556492411474,21.29469468196718,1.3804303694681286,46.52483051373327,824,Average
Route option 611,610,611,42.12758612544411,263.96,2329.84,0.225156764047158,29.488603528894913,0.0075,0.893,34.41832579750694,29.73521875872788,15.883032547925533,99.49409780775719,97.34913670088203,0.3572878603329273,46.45306467288463,825,Average
Route option 926,925,926,45.195069640708354,76.07,770.62,0.6923927677333754,31.63579052754459,0.026,0.549,81.35445030101671,77.0697987881143,9.609117346479215,41.48397976391232,38.631227006255415,1.8595209094600083,46.34002385332702,826,Average
Route option 105,104,105,39.869806171474465,86.44,745.49,0.7896508141153402,27.908195439054573,0.0114,0.517,78.76395793260224,77.83269177059175,20.50086338686672,36.0876897133221,26.408733149880376,0.673974827446204,46.33665578638025,827,Average
Route option 101,100,101,45.83941335194512,102.49,727.16,0.606821945418858,32.08682031549443,0.0097,0.56,74.75456521196074,78.3891513157096,8.291243009170373,43.33895446880271,49.38497838140225,0.535931790499391,46.3346393792524,828,Average
Route option 171,170,171,34.630032637618775,76.74,952.42,0.8867762020786103,24.2404418710963,0.0129,0.495,81.18708001298994,71.55074012458866,31.217757108579658,32.377740303541316,14.202910579510045,0.7957775071051564,46.28763129867516,829,Average
Route option 352,351,352,45.7510604312356,114.24,1308.52,0.5965526161829711,32.02497475326201,0.0347,0.672,71.8193400114911,60.74030673580163,8.471950983499573,62.225969645868474,50.67553292330385,2.565976451481933,46.27096313941162,830,Average
Route option 541,540,541,33.26848526783269,50.43,778.52,0.8483492684925003,23.28738155442219,0.0389,0.386,87.75948639804152,76.82997170647594,34.00252602364728,13.996627318718385,19.032053022192876,2.9070239545270002,46.26640509050463,831,Average
Route option 472,471,472,48.23741351111018,95.93,883.52,0.4192332717634207,33.76538019654909,0.0413,0.539,76.39329519622294,73.64239657077631,3.386620188284449,39.797639123102876,72.95939198081314,3.101908241981324,46.26435583527192,832,Average
Route option 206,205,206,45.98575105775838,97.31,1232.31,0.4606236349964946,32.189254254510196,0.0407,0.584,76.04856236416776,63.05387912715086,7.991938920826318,47.38617200674536,67.75783304405878,3.053187170117743,46.224150092731136,833,Average
Route option 263,262,263,44.73364120778746,165.71,1189.05,0.2959374871417041,31.312798365713952,0.018,0.597,58.96180460143389,64.36716008305909,10.55287559172363,49.57841483979764,88.4540685254915,1.2099066179455948,46.125596986235465,834,Average
Route option 983,982,983,35.5386794921257,67.33,739.87,0.8495117148546534,24.87647942521927,0.0146,0.429,83.53775823736605,78.00330293499775,29.359304313358592,21.24789207419899,18.885967489444436,0.9338205440519692,45.83290450379925,835,Average
Route option 341,340,341,37.80772434261249,83.14,457.17,0.8500901112705375,26.46477275363461,0.0357,0.431,79.58831905273414,86.58546951463856,24.718433414006352,21.58516020236088,18.813279964836667,2.647178237921235,45.74508501582803,836,Average
Route option 153,152,153,35.88868699620826,90.58,458.98,0.8082493208835391,25.121478806130742,0.0218,0.399,77.72975943643677,86.53052179087078,28.643434973048652,16.18887015177066,24.071444430145068,1.5184734064149414,45.73375713241306,837,Average
Route option 585,584,585,29.70737463422244,93.1,739.47,0.9151781347395432,20.794663854329723,0.0319,0.396,77.10024730833604,78.01544607837184,41.28605534892708,15.68296795952783,10.633617751088568,2.3386114494518884,45.66153845406037,838,Average
Route option 48,47,48,35.68391976425867,109.47,869.51,0.9969309545362106,24.978145179070072,0.0362,0.564,73.01091653968174,74.06771016745394,29.06224480296095,44.013490725126466,0.3596777031688408,2.687779131140886,45.65434141406661,839,Average
Route option 577,576,577,48.97007464356564,70.38,729.2,0.6218557436798877,34.278230697683334,0.014,0.545,82.77584871724414,78.32722128450172,1.8881104836527722,40.80944350758855,47.49566933480915,0.8850994721883884,45.64835222987041,840,Average
Route option 126,125,126,33.72807994137773,122.11,868.6,0.9851580763433034,23.609090115454034,0.0244,0.548,69.85336364317654,74.09533581863002,33.06251836117427,41.315345699831376,1.8391844045428347,1.729598051157126,45.5888369656333,841,Average
Route option 553,552,553,40.60352529045189,102.85,708.69,0.9047051390197892,28.42178651300475,0.0193,0.565,74.66463490794634,78.94986096100837,19.000189785447954,44.182124789207414,11.949767217424883,1.3154689403166875,45.57012174675273,842,Average
Route option 957,956,957,36.720072021135,96.2,641.12,0.8744295575421626,25.703434375740695,0.0309,0.471,76.32584746821213,81.00114145547717,26.94300557540496,28.330522765598648,15.754522940721966,2.2574096630125866,45.55557650893166,843,Average
Route option 873,872,873,44.73535314683725,69.26,768.17,0.7028352247030889,31.31399669432824,0.0142,0.513,83.0556318852889,77.14417554128062,10.549374167714344,35.41315345699832,37.31891536823909,0.9013398294762486,45.53689424693988,844,Average
Route option 431,430,431,30.544200947493614,157.95,1390.18,0.9021703685575516,21.3804282344943,0.0189,0.614,60.90030226574405,58.26128401598037,39.57449689989983,52.4451939291737,12.26831378045522,1.2829882257409666,45.50596105648716,845,Average
Route option 252,251,252,45.57171415239303,63.5,784.55,0.7711207467172785,31.89943536689833,0.0155,0.543,84.49451674951912,76.64691382011146,8.838767411217622,40.47217537942666,28.73742104107601,1.0069021518473407,45.45650025431582,846,Average
Route option 493,492,493,38.32811137750716,64.95,706.59,0.9534532000401248,26.829034947720256,0.0455,0.483,84.13229746946116,79.01361246372235,23.654087309906735,30.354131534569984,5.823560713222118,3.442955745026391,45.36803397960092,847,Average
Route option 967,966,967,36.625781319154115,173.44,1205.87,0.4691689300617698,25.637432466234273,0.0057,0.531,57.03080112912493,63.85654090417846,27.135858076671614,38.44856661045532,66.68393920882741,0.21112464474218437,45.3300964010395,848,Average
Route option 950,949,950,46.713318265913934,93.17,813.76,0.5237160227520794,32.6985390940934,0.0319,0.511,77.08276086033324,75.76016077521827,6.503847804898079,35.075885328836435,59.82896391277768,2.3386114494518884,45.309550307852476,849,Average
Route option 462,461,462,44.135423345297426,102.28,950.04,0.6394147946787541,30.894055898050535,0.0194,0.552,74.80702455596914,71.6229918276645,11.776408863402727,41.98988195615516,45.289009824967124,1.3235891189606175,45.223162322253195,850,Average
Route option 20,19,20,33.525694622603865,118.59,499.97,0.8444866310514518,23.467423787655893,0.0167,0.411,70.73268217131722,85.28615317361051,33.47645647092661,18.212478920741987,19.517473654715197,1.1043442955745026,45.22234155111583,851,Average
Route option 785,784,785,42.83546116352869,117.68,826.39,0.528919145872111,29.984104179796674,0.0084,0.489,70.9600059953536,75.37674102318125,14.43521777074305,31.365935919055648,59.17508340896014,0.4303694681282988,45.088367844506294,852,Average
Route option 928,927,928,49.25806173536131,115.3,1156.94,0.557770992635028,34.479816830487486,0.0344,0.645,71.55454522744873,65.34195091741448,1.2990913140154212,57.672849915682974,55.54924952761846,2.5416159155501425,44.92064778915245,853,Average
Route option 79,78,79,49.26449315090288,83.88,633.27,0.8111705570604943,34.48431871346911,0.0118,0.6,79.40346231670455,81.23945064419375,1.2859371583264712,50.084317032040474,23.704330422059485,0.7064555420219245,44.87268610747642,854,Average
Route option 380,379,380,40.12063668539927,111.61,908.93,0.8743599945112857,28.083772590711266,0.0355,0.571,72.47633084359622,72.87100338793701,19.987840458962296,45.19392917369308,15.76326498057525,2.630937880633374,44.81308618787504,855,Average
Route option 826,825,826,42.55406239047272,63.03,532.13,0.7973367718293096,29.787129759580534,0.0625,0.434,84.61192575753792,84.30984444633337,15.010761871032074,22.09106239460371,25.442832903741262,4.82338611449452,44.74070958355187,856,Average
Route option 806,805,806,48.88808749158368,162.58,1521.7,0.4319045436270877,34.220841066764066,0.0245,0.717,59.74369863355899,54.268618474578325,2.055798569532679,69.81450252951096,71.36698345249576,1.7377182298010563,44.50289782665246,857,Average
Route option 179,178,179,35.01337810198172,196.55,895.02,0.910086663595164,24.50877726490543,0.0152,0.619,51.25777522420124,73.29328119877111,30.433701734099515,53.288364249578414,11.27346686483373,0.9825416159155503,44.352783335314186,858,Average
Route option 265,264,265,30.747389357218943,174.83,1194.86,0.8941132917761787,21.5226567124853,0.0227,0.567,56.68357023306937,64.1907809255504,39.158916230536846,44.5193929173693,13.28085284662069,1.5915550142103132,44.2761409082046,859,Average
Route option 459,458,459,24.95599375783012,169.73,1098.97,0.8157137311069236,17.46877695301301,0.0059,0.427,57.95758287327322,67.10179597090502,51.004040974578004,20.9106239460371,23.13338622837454,0.2273650020300447,44.269717674626534,860,Average
Route option 799,798,799,49.07771400135243,68.6,766.54,0.6098402887323733,34.35357644230844,0.0144,0.505,83.22050410931527,77.19365885053004,1.6679560151015893,34.06408094435076,49.00566084441426,0.9175801867641088,44.25908287839425,861,Average
Route option 28,27,28,49.08355743436509,80.56,1011.77,0.5680512933980495,34.35766674738419,0.0368,0.548,80.23281956483726,69.74900122645748,1.6560044583860196,41.315345699831376,54.25731618542235,2.7365002030044665,44.23599104151419,862,Average
Route option 844,843,844,47.595501130624875,99.44,934.19,0.5323512130077287,33.31605229933574,0.0199,0.528,75.51647473208264,72.10416388386297,4.699521731807949,37.94266441821249,58.74377287949496,1.3641900121802684,44.23012782834212,863,Average
Route option 203,202,203,21.704872987285285,117.84,801.76,0.9864159984610869,15.193046956481163,0.0084,0.309,70.9200369713472,76.12445507644108,57.65354892549589,1.011804384485667,1.6811003597942533,0.4303694681282988,44.214275027214605,864,Average
Route option 75,74,75,44.09951089262493,102.94,1078.5,0.801868142382308,30.86891778366971,0.0192,0.604,74.64215233194274,67.72322133307428,11.849860499449678,50.75885328836425,24.87337206419831,1.307348761672757,44.14001516004215,865,Average
Route option 121,120,121,40.376573236635224,60.84,527.78,0.9695105909805664,28.262923882823667,0.0162,0.448,85.15900177362543,84.44190113052666,19.46437416764738,24.451939291736934,3.8056159835061276,1.0637434023548518,44.11041074955801,866,Average
Route option 893,892,893,38.785017976742445,55.51,742.95,0.8318094189877077,27.148861901832092,0.0531,0.393,86.49046988583848,77.90980073101723,22.719577558079617,15.177065767284997,21.110628692567257,4.0600893219650835,43.909429001703025,867,Average
Route option 512,511,512,44.28977338631697,110.72,476.72,0.8657912853667533,31.002098337290725,0.0358,0.522,72.69865853963178,85.99197338222972,11.46071716893147,36.93086003372682,16.840101281242834,2.6552984165651647,43.80625273230307,868,Average
Route option 326,325,326,47.797965062764455,142.39,1482.37,0.6014721940445107,33.45777365517101,0.0209,0.706,64.78728985036597,55.462593046836105,4.285422834365077,67.95952782462057,50.05728577126383,1.44539179861957,43.79123602001316,869,Average
Route option 673,672,673,35.94713728084827,144.19,1105.57,0.766028350196355,25.162393024779963,0.0207,0.521,64.33763833029403,66.90143410523248,28.523886774172603,36.762225969645876,29.37738644760669,1.4291514413317097,43.74042759140489,870,Average
Route option 160,159,160,37.69249051120202,112.69,928.47,0.8253083563545685,26.38411100488261,0.0176,0.491,72.20653993155305,72.27781083411251,24.954120837592967,31.703204047217536,21.92762225813191,1.1774259033698744,43.72767469295655,871,Average
Route option 301,300,301,40.32669829941083,121.11,1140.43,0.743030577808196,28.22801226349995,0.0246,0.549,70.1031700432165,65.84315916018019,19.566383233145604,41.48397976391232,32.267534277850466,1.745838408444986,43.69170294995551,872,Average
Route option 803,802,803,47.24137804819082,95.74,1152.09,0.729158253290481,33.06817208262375,0.0413,0.608,76.44075841223052,65.48918653082536,5.423808652670076,51.433389544688026,34.01088002145625,3.101908241981324,43.584802474961,873,Average
Route option 486,485,486,49.06838152997157,83.95,578.8,0.8999177876783411,34.347043868909246,0.0353,0.577,79.38597586870176,82.89304319316098,1.6870436919455365,46.20573355817875,12.551397360491476,2.614697523345514,43.50458605921111,874,Average
Route option 960,959,960,40.54647428946845,211.42,1173.7,0.521233390404226,28.381851769439862,0.0141,0.604,47.54315405560691,64.83315321003995,19.116876033490243,50.75885328836425,60.14095823867751,0.8932196508323184,43.46500792558416,875,Average
Route option 91,90,91,39.00498069534105,201.02,964.97,0.7008784815896374,27.302832114618017,0.0099,0.594,50.14114061602258,71.16974900122645,22.269688443077044,49.0725126475548,37.56482078760911,0.5521721477872514,43.4281932498803,876,Average
Route option 372,371,372,42.43461378650544,79.03,996.15,0.7873822409488667,29.70351774074844,0.05,0.498,80.6150233568984,70.22319097521584,15.255069756793397,32.88364249578415,26.693826493016893,3.808363784003249,43.41793964327989,877,Average
Route option 1000,999,1000,43.69928767535186,150.05,975.41,0.8190405988552272,30.58876824597531,0.0265,0.631,62.873772826059806,70.85281295916262,12.668435893360124,55.31197301854975,22.715296187218286,1.9001218026796594,43.34135644295028,878,Average
Route option 570,569,570,46.53217462796084,74.11,985.1,0.7448400893843563,32.57174158650598,0.0399,0.533,81.84407084509505,70.55864531092519,6.874340366029689,38.78583473861721,32.04013155956226,2.9882257409663016,43.309719713439456,879,Average
Route option 847,846,847,39.589905207080186,124.62,960.13,0.825349678213118,27.712269459773434,0.0318,0.528,69.22634957907621,71.31668103605298,21.073344023412687,37.94266441821249,21.922429308231674,2.3304912708079586,43.27424250688508,880,Average
Route option 375,374,375,33.975364497327185,244.43,1045.16,0.7623933809174557,23.782185156017206,0.0122,0.613,39.29704479028753,68.735352333305,32.55674797090682,52.27655986509275,29.834195846234472,0.7389362565976453,43.2213447879171,881,Average
Route option 990,989,990,43.269383086309766,84.01,1139.52,0.7953013485714961,30.287842245995975,0.0471,0.541,79.37098748469936,65.87078481135626,13.54771851148705,40.13490725126477,25.698626117662542,3.5728786033292743,43.210772079268565,882,Average
Route option 193,192,193,33.86588328338587,221.97,1820.63,0.6282966981107154,23.70555014298408,0.0045,0.668,44.90769653518523,45.193743852533665,32.7806695825475,61.5514333895447,46.686229613484656,0.11368250101502232,43.20004923748882,883,Average
Route option 381,380,381,41.29869630974565,165.46,1203.72,0.6163648737115064,28.908394563883558,0.006,0.581,59.02425620144388,63.9218102998142,17.578358501319162,46.880269814502526,48.185711207448904,0.23548518067397486,43.1902022682605,884,Average
Route option 35,34,35,30.81783636212686,125.97,1146.7,0.995675349777552,21.571968434057524,0.0315,0.488,68.88911093902226,65.65281538779129,39.014831174239454,31.197301854974707,0.5174705236051954,2.306130734876168,43.06860701902184,885,Average
Route option 973,972,973,39.52407696079184,117.77,927.82,0.8212459774281762,27.666190791747706,0.0337,0.498,70.93752341935001,72.29754344209542,21.207982346004442,32.88364249578415,22.43814455749103,2.4847746650426314,42.89379064694827,886,Average
Route option 129,128,129,44.21446015692756,127.06,1320.83,0.5883981122261308,30.9493803402203,0.0312,0.563,68.61682196297869,60.36660149846389,11.614755100149354,43.844856661045526,51.70031573790857,2.2817701989443773,42.75346488327304,887,Average
Route option 700,699,700,38.87315261192964,110.21,1109.85,0.6520260199807599,27.210554667860983,0.018,0.444,72.82605980365217,66.77150247112968,22.539316042500705,23.77740303541316,43.70414739446172,1.2099066179455948,42.740732143007634,888,Average
Route option 939,938,939,47.658867499182136,91.78,676.96,0.6478843040275818,33.36040769425171,0.0108,0.469,77.4299917563888,79.91311580915836,4.569918680651019,27.99325463743676,44.22464003929401,0.625253755582623,42.66347880246807,889,Average
Route option 23,22,23,46.904300639621496,111.34,936.14,0.8995336029333427,32.83222355164811,0.0089,0.627,72.54377857160699,72.04496605991427,6.113232105856921,54.637436762225974,12.599678154319205,0.47097036134794973,42.657060638713006,890,Average
Route option 483,482,483,47.25806259744449,70.19,507.7,0.8613939428606852,33.07985098719081,0.0421,0.475,82.82331193325173,85.05148692790615,5.389683792122012,29.005059021922424,17.392718712542187,3.166869671132765,42.62100787945742,891,Average
Route option 783,782,783,49.07843392904167,84.68,618.34,0.8708393656198345,34.354080379612945,0.0467,0.544,79.20361719667258,81.69269347063181,1.6664835490717018,40.6408094435076,16.205705134342487,3.5403978887535534,42.521635317302255,892,Average
Route option 636,635,636,33.65288526533212,251.02,1294.97,0.7906810216969558,23.556455103735345,0.0159,0.651,37.650820614024134,61.15165571759905,33.21631381557943,58.68465430016864,26.279266166885108,1.0393828664230615,42.481400340262894,893,Average
Route option 201,200,201,48.86321609702231,232.24,756.57,0.4032248142391887,34.20343150782928,0.0171,0.611,42.34218480677475,77.49632669912933,2.106667961215903,51.93929173693086,74.97118721029501,1.1368250101502235,42.43618761040798,894,Average
Route option 236,235,236,30.06785693526183,84.11,781.45,0.969491899478399,21.04699541737919,0.0235,0.321,79.34600684469537,76.7410231812607,40.5487619365618,3.0354131534570015,3.8079649590295515,1.6565164433617545,42.42530143809412,895,Average
Route option 186,185,186,46.97693610397565,150.71,1027.58,0.8236422950362094,32.883067158117726,0.0066,0.666,62.708900602033424,69.26904348459642,5.964670999755467,61.21416526138282,22.136997471654222,0.2842062525375559,42.357499679333706,896,Average
Route option 952,951,952,35.1632597135722,100.07,777.63,0.8568626895985929,24.61369187851046,0.0297,0.375,75.35909670005746,76.8569902004833,30.12714930547341,12.141652613827995,17.96216481204632,2.159967519285425,42.307550086411005,897,Average
Route option 977,976,977,42.11086905818252,142.34,1298.88,0.5025654270984623,29.476901862267848,0.014,0.506,64.79978017036797,61.03295649111728,15.917223917461568,34.23271500843171,62.486975615169285,0.8850994721883884,42.28534884847513,898,Average
Route option 603,602,603,37.6836164721838,105.56,914.85,0.7770298151790613,26.37789932644632,0.0375,0.414,73.98765956383802,72.69128486600042,24.97227088404557,18.718381112984822,27.994823840558592,2.793341453511978,42.261682286307504,899,Average
Route option 539,538,539,37.91796819059149,79.73,497.28,0.998066074356778,26.541941597699687,0.0248,0.388,80.44015887687043,85.36781581280131,24.492951989164265,14.333895446880273,0.21702631802126943,1.7620787657328465,42.26141859469024,900,Average
Route option 836,835,836,46.05702020814644,132.74,829.46,0.8604246586773996,32.239141464125694,0.0299,0.596,67.19792161075166,75.28354239778508,7.846172332745612,49.4097807757167,17.514529404983634,2.176207876573285,42.20005537436411,901,Average
Route option 974,973,974,36.98775267170398,195.07,1083.59,0.857319467104058,25.890806340359806,0.0153,0.596,51.62748869626041,67.56869983363893,26.395519111539457,49.4097807757167,17.904761229906168,0.9906617945594803,42.16008285172666,902,Average
Route option 241,240,241,39.93433565630932,67.84,956.8,0.9166342983157648,27.953364995851697,0.0581,0.444,83.41035697334566,71.41777270464232,20.368881417336222,23.77740303541316,10.450620549043743,4.466098254161592,42.08169386462674,903,Average
Route option 902,901,902,38.511790775277184,88.06,806.19,0.9039436509106988,26.957607444638015,0.0449,0.421,78.35927156453748,75.989969763573,23.278408366522893,19.898819561551434,12.04546401662345,3.3942346731628104,42.043472404883595,904,Average
Route option 205,204,205,37.25530191757959,154.15,1483.59,0.8285353199022554,26.078086323898084,0.0258,0.592,61.84956658589593,55.42555645954512,25.848301409314946,48.735244519392914,21.522087255079825,1.8432805521721483,41.908521618412124,905,Average
Route option 746,745,746,39.28477093161795,96.66,890.1,0.8405311532202491,27.498680586074638,0.041,0.431,76.21093652419376,73.44264186227247,21.69743427843072,21.58516020236088,20.014561610821506,3.0775477060495335,41.82743983375774,906,Average
Route option 758,757,758,44.61691573240472,292.57,1088.63,0.5849505211800821,31.231092491206123,0.0102,0.741,27.27136469236342,67.41569622712534,10.791613870431776,73.86172006745363,52.13357716919553,0.576532683719042,41.64984401610193,907,Average
Route option 731,730,731,37.624775923238005,263.21,1244.17,0.5196788092966944,26.33671192933037,0.0114,0.594,34.60568059753692,62.69383492610897,25.09261728938254,49.0725126475548,60.336323647945754,0.673974827446204,41.61489106275266,908,Average
Route option 890,889,890,41.955470467615285,157.87,999.02,0.9235049077324188,29.368125455935406,0.0189,0.603,60.92028677774724,70.13606392150672,16.235060207303576,50.5902192242833,9.587185753584212,1.2829882257409666,41.410947023178814,909,Average
Route option 221,220,221,35.48061289557899,159.74,944.03,0.7278958934632314,24.835833781798367,0.0062,0.416,60.453148809672506,71.80544255686027,29.478067756082183,19.05564924114671,34.169521756583215,0.25172553796183517,41.06190351311285,910,Average
Route option 839,838,839,38.28938825127421,127.56,1199.52,0.766227182689986,26.801929409000742,0.0156,0.469,68.4919187629587,64.0493133052422,23.733287608494003,27.99325463743676,29.35239901446096,1.0150223304912709,41.02621026122169,911,Average
Route option 443,442,443,38.33318881763863,196.15,1230.28,0.8936639977267389,26.832589070629947,0.0101,0.62,51.35769778421724,63.11550557977439,23.64370243622552,53.45699831365936,13.337315977058422,0.5684125050751117,40.859118167546185,912,Average
Route option 937,936,937,39.2509541538523,78.45,527.55,0.930639769280027,27.475009408970244,0.0378,0.343,80.75991106892158,84.44888343796674,21.766599636624846,6.745362563237781,8.690542188595852,2.8177019894437683,40.842420641513215,913,Average
Route option 140,139,140,43.050675604701034,136.45,1060.8,0.9092923911914844,30.134750678044313,0.0218,0.574,66.27113986660339,68.26055542737792,13.995040293888497,45.699831365935914,11.373283691671228,1.5184734064149414,40.75831744494344,914,Average
